tanggal,provinsi,0-5,6-18,19-30,31-45,46-59,≥ 60,tidak_diketahui
2021-12-19,SUMATERA UTARA,2650.0,11393.0,24439,29917.0,22365.0,14841.0,492
2021-12-19,SUMATERA BARAT,2563.0,11279.0,22005,23174.0,18160.0,11428.0,1259
2021-12-19,KALIMANTAN SELATAN,1665.0,6365.0,19049,20917.0,14594.0,6446.0,906
2021-12-19,NUSA TENGGARA TIMUR,2078.0,9490.0,17064,17605.0,10466.0,5886.0,1610
2021-12-19,SUMATERA SELATAN,1575.0,4783.0,13701,17798.0,12829.0,8793.0,494
2021-12-19,KEPULAUAN RIAU,1581.0,5774.0,15786,16742.0,9552.0,4308.0,237
2021-12-19,KEPULAUAN BANGKA BELITUNG,1876.0,8154.0,12002,15425.0,9188.0,5649.0,48
2021-12-19,LAMPUNG,786.0,3672.0,9753,13629.0,12640.0,8301.0,961
2021-12-19,SULAWESI TENGAH,1267.0,4752.0,12436,13985.0,9188.0,5193.0,410
2021-12-19,KALIMANTAN TENGAH,1383.0,4946.0,11934,13831.0,9302.0,3932.0,320
2021-12-19,KALIMANTAN BARAT,1022.0,4836.0,10560,11813.0,8290.0,4970.0,146
2021-12-19,ACEH,544.0,2655.0,8730,12229.0,8542.0,5704.0,21
2021-12-19,KALIMANTAN UTARA,959.0,4338.0,10095,11258.0,6223.0,2687.0,355
2021-12-19,SULAWESI UTARA,812.0,2958.0,8195,10005.0,7472.0,5176.0,162
2021-12-19,PAPUA,1086.0,3403.0,9633,11069.0,6461.0,2175.0,536
2021-12-19,JAMBI,896.0,3643.0,7091,8835.0,6169.0,3085.0,63
2021-12-19,NUSA TENGGARA BARAT,732.0,1818.0,7571,8802.0,5454.0,3360.0,57
2021-12-19,PAPUA BARAT,824.0,2554.0,7096,7678.0,3765.0,1513.0,85
2021-12-19,BENGKULU,494.0,2169.0,5510,7172.0,4920.0,2782.0,59
2021-12-19,SULAWESI TENGGARA,374.0,1463.0,6095,6573.0,3671.0,1837.0,154
2021-12-19,MALUKU,232.0,1222.0,4150,4746.0,2600.0,987.0,655
2021-12-19,SULAWESI BARAT,255.0,1648.0,3423,3852.0,1978.0,1151.0,54
2021-12-19,MALUKU UTARA,203.0,853.0,3608,4278.0,1992.0,915.0,256
2021-12-19,GORONTALO,215.0,870.0,3718,3675.0,2269.0,1049.0,49
2021-12-18,DKI JAKARTA,27995.0,83349.0,229756,252320.0,169414.0,87708.0,14023
2021-12-18,JAWA BARAT,21822.0,78785.0,170776,197805.0,153039.0,72617.0,13688
2021-12-18,JAWA TENGAH,12214.0,45360.0,108766,128878.0,119253.0,72010.0,260
2021-12-18,JAWA TIMUR,7932.0,29533.0,82528,107396.0,105495.0,65813.0,1143
2021-12-18,KALIMANTAN TIMUR,5146.0,16620.0,42134,50209.0,29909.0,11905.0,2373
2021-12-18,DAERAH ISTIMEWA YOGYAKARTA,6675.0,21855.0,33339,36302.0,33914.0,23572.0,1289
2021-12-18,BANTEN,3693.0,13210.0,34066,39912.0,29374.0,12153.0,351
2021-12-18,RIAU,4523.0,14667.0,31657,39060.0,26205.0,12321.0,455
2021-12-18,BALI,3423.0,10661.0,27192,29212.0,26630.0,17169.0,46
2021-12-18,SULAWESI SELATAN,2789.0,10286.0,30512,32558.0,19780.0,11422.0,2612
2021-12-18,SUMATERA UTARA,2650.0,11392.0,24438,29916.0,22365.0,14839.0,492
2021-12-18,SUMATERA BARAT,2563.0,11278.0,22005,23174.0,18160.0,11428.0,1259
2021-12-18,KALIMANTAN SELATAN,1665.0,6365.0,19049,20916.0,14593.0,6446.0,906
2021-12-18,NUSA TENGGARA TIMUR,2078.0,9490.0,17058,17604.0,10466.0,5882.0,1610
2021-12-18,SUMATERA SELATAN,1575.0,4783.0,13701,17798.0,12829.0,8793.0,494
2021-12-18,KEPULAUAN RIAU,1580.0,5774.0,15782,16730.0,9545.0,4307.0,237
2021-12-18,KEPULAUAN BANGKA BELITUNG,1875.0,8154.0,12001,15423.0,9187.0,5647.0,48
2021-12-18,LAMPUNG,786.0,3671.0,9752,13629.0,12640.0,8300.0,961
2021-12-18,SULAWESI TENGAH,1267.0,4752.0,12435,13985.0,9187.0,5192.0,410
2021-12-18,KALIMANTAN TENGAH,1383.0,4946.0,11934,13829.0,9302.0,3932.0,320
2021-12-18,KALIMANTAN BARAT,1021.0,4835.0,10560,11811.0,8289.0,4969.0,146
2021-12-18,ACEH,544.0,2655.0,8730,12229.0,8542.0,5704.0,21
2021-12-18,KALIMANTAN UTARA,958.0,4336.0,10092,11256.0,6220.0,2687.0,355
